Date,open,high,low,Close,adjusted_close,volume
02-11-2016,1170.5,1172,1147.5,1152.03,1086.6425,2325076
01-11-2016,1199.85,1199.85,1167.0699,1175,1108.3085,2934776
28-10-2016,1205,1207.55,1194,1199.35,1131.2765,1752102
27-10-2016,1189.85,1214.75,1182.75,1209.05,1140.426,2941602
26-10-2016,1199.3,1201.38,1186.25,1198.12,1130.1165,1437130
25-10-2016,1202.5,1207.3,1190.5,1199.22,1131.1539,1772466
24-10-2016,1214.1,1217.45,1201.28,1213.85,1144.9535,1253190
21-10-2016,1200,1215.95,1199.12,1214.3199,1139.2656,1259660
20-10-2016,1198.45,1204.6801,1193,1200.5699,1126.3656,1265854
19-10-2016,1200.5,1205,1185.15,1197.55,1123.5322,1985058
18-10-2016,1188,1207.85,1177.4,1200.1,1125.9246,2128632
17-10-2016,1184.45,1187.9,1172.2,1181.22,1108.2114,2728346
14-10-2016,1157.5,1193.5,1145.5,1183.1,1109.9755,7741214
13-10-2016,1181.65,1184.95,1160.45,1164.45,1092.478,5173334
10-10-2016,1184.95,1193.45,1177.53,1190.15,1116.5896,1202142
07-10-2016,1194,1194,1179.1,1183.9,1110.726,1816512
06-10-2016,1197.5,1201.2,1186.38,1194.38,1120.5584,2267572
05-10-2016,1204,1207.7,1188.05,1193.1801,1119.4326,1176354
04-10-2016,1210,1212.53,1199,1202.5699,1128.2419,1780718
03-10-2016,1225,1228.8199,1200.55,1205.85,1131.3193,1818880
30-09-2016,1218.53,1224.9,1211.55,1215.4,1140.2792,2175364
29-09-2016,1217.5,1228.25,1209.8,1218.9,1143.5626,3603958
28-09-2016,1215.5,1218.75,1207.6,1211.53,1136.6483,1731328
27-09-2016,1200.55,1224,1200.55,1218.05,1142.7653,2038792
26-09-2016,1200.55,1209.55,1197.5,1200.55,1126.3469,1753476
23-09-2016,1191,1201.9301,1185.5699,1199.05,1124.9396,1800726
22-09-2016,1212.62,1214,1185.55,1189,1115.5107,2857574
21-09-2016,1203.85,1212,1200.35,1206.7,1132.1168,1678020
20-09-2016,1205.5,1208.45,1192.7,1203.25,1128.88,1184552
19-09-2016,1182.5,1213.5,1175,1205.72,1131.1974,2802546
16-09-2016,1168.35,1188,1160,1180.85,1107.8645,4358004
15-09-2016,1169.97,1171.05,1158.38,1163.47,1091.5586,2818964
14-09-2016,1181,1188.8,1155,1164.22,1092.2622,2069858
12-09-2016,1168.5,1181.97,1162,1179.53,1106.6261,2024454
09-09-2016,1164.85,1183.3199,1160.03,1176.22,1103.5208,2742438
08-09-2016,1180,1180,1142.38,1161.05,1089.2885,7021516
07-09-2016,1249.85,1249.85,1211.5,1220.28,1144.8574,3854040
06-09-2016,1259.95,1260.0699,1240,1242.03,1165.2631,2239066
02-09-2016,1256,1259.7,1248.03,1257.4,1179.6834,1742330
01-09-2016,1262.45,1267.47,1243.53,1253.75,1176.2588,1345736
31-08-2016,1275,1275,1250.4301,1255.65,1178.0411,3231668
30-08-2016,1255,1274.9,1250.62,1272.0699,1193.4463,1444026
29-08-2016,1267.47,1267.47,1233.38,1250.28,1173.0033,1488728
26-08-2016,1279.9,1286.28,1258.6,1262.47,1184.4397,1250314
25-08-2016,1290,1294.85,1263,1275.53,1196.6925,1939690
24-08-2016,1294.9,1301,1284.53,1286.03,1206.5432,1116878
23-08-2016,1272.47,1302.47,1270.1,1300.53,1220.1475,1503374
22-08-2016,1294,1297.22,1268.15,1274.35,1195.5857,2265274
19-08-2016,1320,1323.22,1300,1301.75,1221.2919,2416244
18-08-2016,1317.5,1328.78,1315.05,1319.28,1237.7384,1292064
17-08-2016,1349.5,1349.5,1309,1312.28,1231.171,1848566
16-08-2016,1369,1370,1336.9301,1345.85,1262.6663,3183754
12-08-2016,1352.5,1372.4,1351.03,1369.22,1284.5918,2327358
11-08-2016,1332.78,1357.5,1332.78,1354.95,1271.2037,2233138
10-08-2016,1325.5,1341,1324,1337.7,1255.0199,2062078
09-08-2016,1329,1329.9,1289.4301,1325.1,1243.1987,2261914
08-08-2016,1320,1334,1314.53,1324.75,1242.8706,2058244
05-08-2016,1336.95,1342.15,1316,1324.55,1242.6829,1868484
04-08-2016,1335,1341.47,1318.12,1326,1244.0431,1415416
03-08-2016,1343,1349.5,1324.53,1328.15,1246.0602,2294702
02-08-2016,1351.45,1357.85,1344.9,1349.6,1266.1843,2578162
01-08-2016,1316,1362.5,1316,1354.12,1270.4252,3961704
29-07-2016,1307,1317.45,1299.5,1309.65,1228.7039,2488084
28-07-2016,1290.25,1314.78,1288.53,1309.62,1228.6755,4632080
27-07-2016,1277.5,1290.2,1272.5,1288.78,1209.1237,1750510
26-07-2016,1279.47,1284,1266.5,1276.3,1197.4149,2311290
25-07-2016,1256,1281.6,1252.9,1279.47,1200.389,1688796
22-07-2016,1249.45,1262,1246,1257.55,1173.7256,1517216
21-07-2016,1244.75,1259.75,1232.22,1253.03,1169.5072,2527148
20-07-2016,1225,1251.25,1224.0699,1247.47,1164.3174,2815252
19-07-2016,1213.75,1236.4,1213.75,1233.1,1150.905,2362896
18-07-2016,1223.5,1234.5,1215.3,1216.72,1135.6173,2598850
15-07-2016,1258.5,1263.9,1213.28,1222.6801,1141.1801,8336366
14-07-2016,1243,1264.5,1235.5,1260.95,1176.8988,2699988
13-07-2016,1239,1249.62,1225.62,1246.55,1163.4589,2102300
12-07-2016,1235.85,1237.5,1217.9301,1232.47,1150.3174,1465536
11-07-2016,1215,1235.9,1213.5,1232.0699,1149.944,1543632
08-07-2016,1217.5,1221.03,1201.75,1213.3,1132.4253,2456356
07-07-2016,1243.85,1245.9301,1212.5,1214.9,1133.9185,3316800
05-07-2016,1247.1,1248.53,1238.5699,1242.65,1159.819,1559748
04-07-2016,1258,1262.9301,1241,1247.1,1163.9722,1883484
01-07-2016,1281,1282.3,1247.1801,1250.4301,1167.0803,2197296
30-06-2016,1261,1281.45,1250.1801,1276.55,1191.4592,5121812
29-06-2016,1237.5,1256.25,1232.65,1251.45,1168.032,2531264
28-06-2016,1247.9301,1251.45,1229.2,1231.97,1149.8507,4499524
27-06-2016,1273.5,1273.5,1241.3199,1247.9301,1164.7467,4272566
24-06-2016,1282.5699,1296.6,1257.0699,1286.97,1201.1843,3766586
23-06-2016,1327.5,1329.75,1312.65,1322.6801,1234.5143,1397014
22-06-2016,1325,1338.85,1315.88,1333.8199,1244.9116,1761712
21-06-2016,1331.75,1332.5,1320.7,1325.6,1237.2394,1027690
20-06-2016,1301.3,1334,1295.9,1329.65,1241.0197,1872838
17-06-2016,1279.5,1305,1279.5,1301.3,1214.5593,1878988
16-06-2016,1272.78,1282.35,1258.22,1279.15,1193.8857,1145070
15-06-2016,1265,1282.45,1261,1278.4301,1193.214,1270844
14-06-2016,1279.47,1279.47,1259.12,1267.4301,1182.9469,977570
13-06-2016,1270,1276.6801,1259,1273.5,1188.6124,1029978
10-06-2016,1283,1301.62,1276.6,1277.88,1192.7002,1396832
09-06-2016,1311.2,1311.2,1277.6,1288.62,1202.7246,1562138
08-06-2016,1308.62,1314.28,1302.75,1306.55,1219.4594,938266
07-06-2016,1307,1319.5,1306.5,1315.5699,1227.8781,1202194
06-06-2016,1310.25,1319.5,1301.6,1306.25,1219.1793,1322026
03-06-2016,1325.7,1329,1310.25,1314.78,1201.9406,1554922
02-06-2016,1300,1327.15,1300,1325.0699,1211.3474,1408756
01-06-2016,1285.6,1322.5,1285.5,1316.78,1203.7689,1911942
31-05-2016,1320,1323.5,1281,1284.7,1174.4421,3722608
30-05-2016,1291.5,1320.97,1291,1318.2,1205.067,1349464
27-05-2016,1276.5699,1289.9301,1275.3,1286.3199,1175.923,1104676
26-05-2016,1265,1282.45,1252.55,1274.35,1164.9805,1943248
25-05-2016,1240.5,1266.47,1240.5,1263.22,1154.8055,1548678
24-05-2016,1242,1244.12,1229.8,1233.85,1127.9562,1339158
23-05-2016,1272,1272.95,1240.1,1245.72,1138.8074,1533016
20-05-2016,1271.15,1282.9,1261.4,1264.65,1156.113,1230918
19-05-2016,1277.5,1280,1263.05,1278.47,1168.7467,1038792
18-05-2016,1282.9301,1282.9301,1263.03,1275.55,1166.0776,1500740
17-05-2016,1282.1,1295.62,1276,1285.1,1174.8076,1756698
16-05-2016,1269,1282.4,1261.25,1275.5699,1166.0956,1111526
13-05-2016,1282.5,1283,1255.0699,1261.7,1153.4158,1621730
12-05-2016,1260.28,1284.95,1260.28,1283.1,1172.9795,1513082
11-05-2016,1250,1262.8,1245,1259.15,1151.085,1598716
10-05-2016,1257.5,1266.97,1248,1261.45,1153.1875,1158534
09-05-2016,1236.7,1259,1228.2,1256.28,1148.4612,1821276
06-05-2016,1232.5,1242.15,1215.5,1236.7,1130.5616,885598
05-05-2016,1239,1244.97,1231.78,1235.15,1129.1448,1246566
04-05-2016,1236.95,1247.03,1228.5,1239,1132.6643,1364892
03-05-2016,1262.5,1265,1236,1239.05,1132.7101,2153118
02-05-2016,1264.5,1265,1250,1263.35,1154.9244,1116692
29-04-2016,1258.5,1271,1255,1267.75,1158.9468,2372178
28-04-2016,1250.65,1270,1249.05,1263.88,1155.4089,4992744
27-04-2016,1240,1257.3,1237.95,1255.55,1147.7941,1848670
26-04-2016,1224.5,1246.75,1221,1244.9,1138.0579,2554368
25-04-2016,1201.15,1228.53,1201.15,1225.62,1120.4325,2267654
22-04-2016,1209.5,1217.7,1202.1,1208.53,1104.8092,1964126
21-04-2016,1225.5,1233.7,1206.1,1212.2,1108.1642,2525724
20-04-2016,1267.45,1267.45,1220,1225.1801,1120.0303,6405024
18-04-2016,1226.5,1276.75,1220,1259.88,1151.7522,7121504
13-04-2016,1265,1272.5,1256.25,1263.1,1154.6959,1601468
12-04-2016,1249,1262.5,1244.05,1259.0699,1151.0117,1303628
11-04-2016,1216.5,1258.5,1206.5,1253.3199,1145.7551,2400648
08-04-2016,1233,1236.85,1213.5,1216.03,1111.6655,1399500
07-04-2016,1240,1242.35,1228.5,1235.4,1129.3733,2390942
06-04-2016,1235,1244.5,1229.6801,1240.95,1134.4468,1763150
05-04-2016,1235.4,1242.45,1221.03,1231.38,1125.6984,1491794
04-04-2016,1228,1244,1223.5,1235.62,1129.5745,1752352
01-04-2016,1252.5,1260.4301,1217.05,1226.95,1121.6484,3041400
31-03-2016,1239.15,1275,1236.0699,1260.15,1151.9988,4363964
30-03-2016,1235.45,1252.5,1230,1244.75,1137.9208,2136504
29-03-2016,1239,1243.47,1227.5,1234.7,1128.7332,1838796
28-03-2016,1245.5,1258.5699,1230.78,1236.7,1130.5616,3320882
23-03-2016,1243.95,1243.95,1228.65,1236.9,1130.7445,2278434
22-03-2016,1221,1242.5,1218.25,1236.55,1130.4247,1951984
21-03-2016,1213,1227.47,1210,1223.12,1118.1475,2336982
18-03-2016,1180,1215,1180,1212.9301,1108.8315,3204070
17-03-2016,1167,1180.9,1166,1176.03,1075.0986,2221088
16-03-2016,1157.5,1166,1153.45,1163.53,1063.6711,1918246
15-03-2016,1174.53,1181.75,1160.05,1164.95,1064.9696,1623356
14-03-2016,1181,1199,1170,1177.5,1076.4424,1636742
11-03-2016,1170,1195.4301,1167.5,1182.62,1081.123,1530528
10-03-2016,1178.03,1179.9301,1157.47,1174.15,1073.3799,1661666
09-03-2016,1170.5,1184.7,1147.5699,1178.62,1077.4662,2017784
08-03-2016,1171.05,1183.5,1152.1,1177.15,1076.1224,1268152
04-03-2016,1190,1190,1174.78,1178.78,1077.6128,1512966
03-03-2016,1168,1195.5,1150.5,1186.5699,1084.734,2648284
02-03-2016,1152.5,1165,1128.12,1159.4301,1059.9236,1527486
01-03-2016,1096.5,1142.55,1081,1138.3199,1040.6249,1999760
29-02-2016,1118.5,1118.5,1057.5,1088.4,994.9894,2191718
26-02-2016,1114.85,1128.45,1099.8,1105.25,1010.3931,1537536
25-02-2016,1109.9,1114,1092.8199,1106.4301,1011.472,1830556
24-02-2016,1131.22,1131.22,1100.6,1105.47,1010.5944,1659328
23-02-2016,1155.12,1159.95,1128.38,1132,1034.8474,1306852
22-02-2016,1160.12,1171.5,1152.5,1157.95,1058.5702,1324884
19-02-2016,1153.6801,1163.5,1152.72,1159.8199,1060.2798,879012
18-02-2016,1142.5,1159.88,1139,1157.9301,1058.5521,1529140
17-02-2016,1132.5,1139.8199,1123.2,1137.78,1040.1313,1585178
16-02-2016,1133,1141,1121.5,1132.78,1035.5603,1588702
15-02-2016,1125,1153.4301,1120,1134.5699,1037.1968,2479712
12-02-2016,1100,1121.7,1082,1113.3,1017.7524,2172568
11-02-2016,1140,1144.5,1085.8199,1098.97,1004.652,1962408
10-02-2016,1137.5,1144.95,1129.05,1134.4,1037.0414,1890732
09-02-2016,1166.8,1166.8,1127.8,1140.7,1042.8004,2489610
08-02-2016,1200,1206.03,1173.5,1181.47,1080.0717,1063658
05-02-2016,1204.05,1219.97,1204.05,1210.97,1107.0397,1402996
04-02-2016,1210.95,1220,1201,1210.03,1106.1805,1250046
03-02-2016,1193.75,1214.95,1180.15,1208.15,1104.4619,1308692
02-02-2016,1204.5,1216.5,1189.85,1199.05,1096.1428,1475588
01-02-2016,1195.55,1206.47,1179.5,1201.35,1098.2456,1495274
29-01-2016,1179.35,1200,1167.53,1195.65,1093.0349,2235744
28-01-2016,1157.75,1174.45,1154.03,1165.6,1065.5638,3106660
27-01-2016,1151,1164.97,1140.95,1159.88,1060.3346,1626986
25-01-2016,1150.95,1169.5,1145.75,1152.3199,1053.4233,1397560
22-01-2016,1136.5,1151.03,1130,1147.88,1049.3645,1343178
21-01-2016,1142.5,1144.95,1122.88,1127.25,1030.5052,2675536
20-01-2016,1136.9,1142.5,1121.5,1140.05,1037.1788,1615954
19-01-2016,1138.5,1150,1134.15,1139.65,1036.8147,967910
18-01-2016,1131,1145.95,1130,1138.8199,1036.0594,2213922
15-01-2016,1144.4301,1145.85,1127.5,1130.55,1028.5358,3269408
14-01-2016,1136.5,1149.45,1125,1139.4,1036.5872,2742052
13-01-2016,1158.5,1163.5,1127.55,1139.6,1036.769,4746092
12-01-2016,1181.35,1182.5,1150.8,1163.53,1058.5398,3482594
11-01-2016,1191.25,1192,1174.4301,1181.1801,1074.5974,2930228
08-01-2016,1192.5,1203.6801,1186.25,1198.8,1090.6274,1907544
07-01-2016,1185,1191.45,1180,1185.62,1078.6362,3199580
06-01-2016,1175.1,1193.0699,1175.1,1190.8,1083.3492,2653228
05-01-2016,1192.5,1193.3,1170.5,1174.47,1068.4927,2678020
04-01-2016,1205.0699,1207,1183.03,1184.8,1077.8905,1870184
01-01-2016,1219.5,1219.5,1206.12,1208.2,1099.1791,712262
31-12-2015,1207.88,1224.25,1203.75,1218.4301,1108.4862,1240318
30-12-2015,1226.53,1229.5,1206.15,1209.15,1100.0436,1605762
29-12-2015,1229.1801,1232.65,1222.88,1227.9,1117.1016,1708524
28-12-2015,1214,1233.2,1210.1,1231.35,1120.2399,3704198
24-12-2015,1210.5,1219.1,1202,1217.12,1107.2942,843160
23-12-2015,1207.5,1217.5,1205.28,1212.9,1103.455,849834
22-12-2015,1220,1220,1200,1202.53,1094.0209,1560858
21-12-2015,1209.97,1225,1203.4301,1223.2,1112.8256,1610104
18-12-2015,1210,1217.1,1200.3199,1208.4,1099.3611,3024970
17-12-2015,1207.5,1222.5,1196.6801,1219.88,1109.8052,1618844
16-12-2015,1192,1207.25,1192,1204.2,1095.5402,1435934
15-12-2015,1189.22,1192.5,1181.53,1187.9301,1080.7383,1135868
14-12-2015,1167.6,1193.5,1165.3,1189.22,1081.9117,2718532
11-12-2015,1191.5,1195.97,1181.62,1193,1085.3505,1652378
10-12-2015,1184.5,1195.6,1176,1192.28,1084.6954,1723988
09-12-2015,1168.95,1186.4,1160,1183.8199,1076.9991,5282806
08-12-2015,1159.7,1174.5,1158.65,1164.5,1059.4222,1139964
07-12-2015,1166.1,1171.95,1157.62,1159.9,1055.2374,1382604
04-12-2015,1170,1173.65,1160.55,1164.2,1059.1494,1246092
03-12-2015,1180,1186.5,1173.5,1175.38,1069.3206,2283358
02-12-2015,1189,1189.05,1173.25,1182.6,1075.8893,1640296
01-12-2015,1181.45,1189.03,1178.53,1180.95,1074.3879,1721994
30-11-2015,1182.5,1195.62,1175.0699,1186.78,1079.692,4100048
27-11-2015,1174,1179.72,1166.25,1176.6801,1070.5033,1737206
26-11-2015,1188.95,1191.2,1168.9301,1172.78,1066.955,2915292
24-11-2015,1190.03,1196.22,1182.75,1183.97,1077.1355,998640
23-11-2015,1202.65,1206.7,1191.12,1195.53,1087.6523,1088082
20-11-2015,1183.25,1211.78,1180.97,1199.1801,1090.973,2012126
19-11-2015,1182.6801,1190.8,1176,1181.28,1074.6881,1866906
18-11-2015,1194.45,1194.45,1173,1175.72,1069.63,1520352
17-11-2015,1190.25,1199.22,1187.5,1195.28,1087.4249,1985028
16-11-2015,1195,1195,1178,1187.3,1080.1649,2043528
13-11-2015,1219.03,1219.03,1193.28,1198.7,1090.5363,2743232
10-11-2015,1236.47,1238.5,1225,1229.0699,1118.1658,1361920
09-11-2015,1247.5,1251.38,1234.3,1235.6801,1124.1796,2021556
06-11-2015,1246,1259.12,1241.72,1252.88,1139.8275,908024
05-11-2015,1265.4,1267.47,1240,1241.3199,1129.3105,1596098
04-11-2015,1272.5,1273.6,1260,1266.9,1152.5823,991434
03-11-2015,1264,1273.9,1259.25,1271.72,1156.9673,1364906
02-11-2015,1250,1261.4,1243.78,1258.6801,1145.1041,1319294
30-10-2015,1250,1255.95,1242.5,1247.6,1135.0238,1516696
29-10-2015,1266.78,1267.7,1245.03,1247.6801,1135.0966,3130316
28-10-2015,1255.03,1266.78,1255.03,1264.55,1150.4443,1255342
27-10-2015,1265.03,1272.45,1260.1801,1265.55,1151.3544,1530420
26-10-2015,1274.5,1274.5,1257.55,1268.28,1153.8379,1414630
23-10-2015,1274,1274,1263.65,1268.5699,1154.1017,2335398
21-10-2015,1267.5,1271,1261.12,1265,1145.8502,1929688
20-10-2015,1248.12,1265,1247.8,1263.38,1139.401,2695084
19-10-2015,1245,1247.47,1227.9301,1244.38,1122.2651,3130642
16-10-2015,1240.45,1246,1235,1236,1114.7074,2333828
15-10-2015,1245,1251.75,1232.5,1233.88,1112.7954,3215710
14-10-2015,1274,1274,1240,1241.85,1119.9835,8337128
13-10-2015,1301.4,1306,1283.8,1299.28,1171.778,6179712
12-10-2015,1327.5,1330.1801,1293.5,1296.3,1169.09,2455912
09-10-2015,1325.25,1325.3,1304,1314.8199,1185.7927,2249724
08-10-2015,1335,1339.1801,1310,1316.9,1187.6688,2357550
07-10-2015,1346.97,1358.5,1323.47,1326.97,1196.7505,2065530
06-10-2015,1362.5,1363,1342,1350,1217.5208,3979590
05-10-2015,1326.35,1385,1326.35,1355.8199,1222.7695,4807306
01-10-2015,1299.5,1324.97,1296.1,1322.3,1192.5388,2834408
30-09-2015,1321.85,1321.85,1285.47,1294.03,1167.0432,3368336
29-09-2015,1291.6801,1317,1284.9301,1294.12,1167.1243,3325952
28-09-2015,1297,1309.5,1289.75,1296.85,1169.5863,2366812
24-09-2015,1267.75,1295,1264.95,1290.2,1163.5886,2354254
23-09-2015,1267.15,1278.88,1256.3,1266.3199,1142.052,1228352
22-09-2015,1278.75,1286.2,1245,1263.4,1139.4189,2081246
21-09-2015,1275,1278.55,1266.6,1275.53,1150.3586,1108840
18-09-2015,1282.5,1293,1269.5,1275.62,1150.4396,2455294
16-09-2015,1277.5,1282.5,1270.53,1275.1801,1150.0428,1756816
15-09-2015,1275.8199,1279.45,1268,1268.62,1144.1268,1379900
14-09-2015,1282.5,1282.5,1271.5,1275.8199,1150.62,1589318
11-09-2015,1273.25,1284.2,1270.3,1276,1150.7822,1592672
10-09-2015,1271,1289.25,1263.5,1272.7,1147.8059,2665818
09-09-2015,1281.47,1287,1272,1274.88,1149.7722,2045076
08-09-2015,1272.5,1282.05,1261.75,1270.15,1145.5066,1787746
07-09-2015,1276.5,1279.97,1266.35,1269.88,1145.2627,1759184
04-09-2015,1305.7,1307.45,1269.5699,1273.72,1148.726,2426396
03-09-2015,1298.05,1307.5,1288.12,1302.8,1174.9525,2265074
02-09-2015,1279.85,1310.22,1274,1295.9,1168.7295,3765950
01-09-2015,1278,1305.6,1265,1268.7,1144.1986,2987602
31-08-2015,1295,1295,1265.53,1282.03,1156.2203,3692044
28-08-2015,1304.5,1304.5,1278.85,1285.4301,1159.2869,2744152
27-08-2015,1307.45,1307.45,1272.9,1287.3199,1160.9913,5264798
26-08-2015,1279.03,1319.5,1255.97,1288.38,1161.9474,3216158
25-08-2015,1293.95,1311,1267.75,1283.5699,1157.6094,3925800
24-08-2015,1319.5,1322.5,1284.55,1289.3199,1162.795,4692344
21-08-2015,1356,1364.95,1327.55,1338.0699,1206.7612,3536080
20-08-2015,1372.5,1372.5,1336,1343.4301,1211.5953,2349298
19-08-2015,1375,1376.4301,1360.95,1366.8,1232.6721,1690070
18-08-2015,1353.45,1374.95,1345,1370.45,1235.9635,1916926
17-08-2015,1345.05,1348.4,1327.5,1342.38,1210.6482,773644
14-08-2015,1319,1359.6801,1318.55,1351.6,1218.9636,2293964
13-08-2015,1335,1342,1278,1317.8,1188.4805,1406426
12-08-2015,1301.55,1345.7,1301,1335.85,1204.7589,3479784
11-08-2015,1289,1305,1271.05,1302.1,1174.3209,2200306
10-08-2015,1286,1294.5,1278.3,1286.05,1159.8461,1431182
07-08-2015,1286.5,1286.5,1273.5,1276.03,1150.8093,1188506
06-08-2015,1282.5,1291.5,1275.05,1286.65,1160.3873,2211366
05-08-2015,1260,1275,1255.5,1273.5699,1148.5908,988994
04-08-2015,1255.2,1261.5,1243,1254.45,1131.3469,2342692
03-08-2015,1251.7,1262.5,1250.45,1254.8,1131.6626,1179324
31-07-2015,1244.95,1259.5,1243.5,1255.38,1132.1857,1963776
30-07-2015,1258.03,1258.4,1236.4,1240.3199,1118.6036,2770574
29-07-2015,1255.5,1257.53,1241.75,1253.38,1130.3821,2413318
28-07-2015,1249.75,1259.5,1246.0699,1251.03,1128.2625,1891188
27-07-2015,1244,1252.5,1240.5699,1248.53,1126.0081,2003738
24-07-2015,1248.75,1258.25,1246.05,1252.5699,1129.6517,1574972
23-07-2015,1258.75,1268.9301,1241.5,1244.3,1122.1929,1496780
22-07-2015,1280.5,1284.5,1260.53,1264.03,1139.9871,1320628
21-07-2015,1288,1300.1801,1277.55,1280.7,1155.021,1274500
20-07-2015,1282,1291.95,1275.95,1289.5699,1163.0205,853786
17-07-2015,1273.4,1285.05,1271.65,1282.2,1151.4136,1070526
16-07-2015,1271.85,1279.4301,1263.3,1270.1,1140.5477,1456608
15-07-2015,1250.5,1274.97,1250,1272.88,1143.0444,2003660
14-07-2015,1255.5,1257.5,1245,1249.75,1122.2737,1703274
13-07-2015,1237.7,1259.3,1237.7,1254.78,1126.7906,2280308
10-07-2015,1279.5,1279.5,1227.5,1237.1801,1110.986,8263654
09-07-2015,1297.5,1299.12,1253.3199,1261.25,1132.6005,3934122
08-07-2015,1298.97,1310.85,1290.25,1297.55,1165.1979,2667850
07-07-2015,1316.38,1323.45,1301.5,1308.12,1174.6897,1642836
06-07-2015,1290.15,1322.5,1290.15,1316.65,1182.3497,1182338
03-07-2015,1286.53,1305,1285,1301.95,1169.149,963470
02-07-2015,1300,1301.47,1285.53,1288.88,1157.4122,1445880
01-07-2015,1281.95,1304,1278.38,1296.55,1164.2999,1279708
30-06-2015,1292.5,1294.38,1270,1275.47,1145.3699,1549952
29-06-2015,1286,1302,1271.7,1296.45,1164.2102,1372756
26-06-2015,1275.1,1298.1801,1275.1,1296.4,1164.1654,1290102
25-06-2015,1281,1286.5,1272.0699,1275,1144.9481,1930992
24-06-2015,1290,1293.95,1279.4301,1285.15,1154.0627,1170246
23-06-2015,1300,1304,1283.6,1287.3,1155.9934,898318
22-06-2015,1273.5,1300,1273.5,1295.75,1163.5814,1102002
19-06-2015,1267.5,1277.5,1263.55,1274.78,1144.7506,1999610
18-06-2015,1257.5,1273.15,1254,1265.03,1135.9949,2165046
17-06-2015,1260.5,1264.5699,1250.9,1256.9,1128.6945,1975720
16-06-2015,1250,1259.65,1247.22,1256,1127.8861,1267396
15-06-2015,1252.65,1260.22,1240.5,1252.4,1124.6532,2525176
12-06-2015,1285.95,1294.47,1238.4,1252.9,1125.1022,2571456
11-06-2015,1302.75,1306.5,1278.38,1285.65,1154.5118,1847336
10-06-2015,1283,1305,1281.9,1300.38,1167.7391,2763350
09-06-2015,1292.5,1295,1275.5,1280.8199,1150.1742,2578914
08-06-2015,1295,1295,1280.8199,1288.72,1157.2688,1570320
05-06-2015,1296,1304.5,1285,1287.9301,1156.5593,2308534
04-06-2015,1308.55,1311.4,1294.25,1302.8199,1148.3783,4131468
03-06-2015,1302,1312.8,1295.25,1305.45,1150.6965,1804684
02-06-2015,1308,1315,1295.25,1299.95,1145.8485,3935820
01-06-2015,1304.72,1323.55,1304.1801,1308.88,1153.7201,882264
29-05-2015,1308.5,1324.3,1298.62,1305.15,1150.4324,4423532
28-05-2015,1301.95,1311.5,1291.12,1304.75,1150.0797,2763608
27-05-2015,1304,1316.5699,1296,1307.62,1152.6094,1620690
26-05-2015,1302.5,1311.62,1294.45,1304.4301,1149.7977,1961740
25-05-2015,1310,1318.45,1292.85,1300.5,1146.3334,982978
22-05-2015,1275,1314.38,1269.62,1308.95,1153.7816,2691632
21-05-2015,1278.5,1290,1274.0699,1277.75,1126.2803,1579578
20-05-2015,1260,1284.95,1258.45,1278.53,1126.9678,1897814
19-05-2015,1259.7,1265,1248.38,1256.35,1107.417,1957722
18-05-2015,1257.05,1262.62,1248.55,1260.2,1110.8107,4507752
15-05-2015,1257.5,1266.2,1250.5,1255.5699,1106.7295,1461454
14-05-2015,1260,1260,1242.5,1249.62,1101.485,1309050
13-05-2015,1273.5,1273.5,1240.22,1257.7,1108.6072,1863774
12-05-2015,1280,1282.5,1256.5,1261.45,1111.9126,2467386
11-05-2015,1267.5,1281.53,1262.5,1278,1126.5009,2573082
08-05-2015,1280,1294,1258.15,1263.62,1113.8256,3003664
07-05-2015,1232.45,1276.88,1226.85,1272.62,1121.7582,3205028
06-05-2015,1257.5,1257.5,1227.9,1231.53,1085.5394,3394406
05-05-2015,1250.5,1268.22,1250,1258.9301,1109.6913,3255070
04-05-2015,1245.5,1252.4,1228.6,1240.78,1093.6929,1890630
30-04-2015,1240,1245,1213.55,1231.85,1085.8212,3738054
29-04-2015,1242,1247.5,1225.53,1243.65,1096.2229,2019620
28-04-2015,1255,1255,1227.55,1247.5,1099.6161,3088298
27-04-2015,1249.75,1260,1243,1250.1,1101.9081,2733052
24-04-2015,1227.65,1257,1223.78,1246.53,1098.7615,3625158
23-04-2015,1236,1239.9,1215.85,1228.62,1082.9745,4342990
22-04-2015,1215.75,1236.5,1203.78,1222.55,1077.6238,4186812
21-04-2015,1214.4,1226,1200.5,1213.53,1069.6731,2546032
20-04-2015,1240.03,1241.95,1212.4301,1214.4,1070.4401,2890722
17-04-2015,1278.55,1280,1235,1237.4301,1090.7401,9668742
16-04-2015,1313.47,1313.5,1285.6801,1291.4,1138.3121,3217570
15-04-2015,1327.35,1356.95,1304.7,1313.88,1158.1271,2913934
13-04-2015,1332,1332.5,1314,1327.75,1170.353,1308642
10-04-2015,1324.25,1335.4,1314,1326.88,1169.5862,1815544
09-04-2015,1329.5,1343.72,1317.5699,1332.28,1174.3459,2544450
08-04-2015,1297,1328.25,1295.4301,1320.7,1164.1388,1652134
07-04-2015,1281.22,1299.5,1272,1292.5,1139.2816,1886922
06-04-2015,1279,1281.45,1250.05,1273.65,1122.6661,1568542
01-04-2015,1279,1281.8,1261.12,1271.3199,1120.6127,2075758
31-03-2015,1284.72,1284.72,1260.5,1276.97,1125.5925,2427028
